1,1,208.0,251.0,95.0,40.0,1,1,1.0
1,2,121.0,335.0,136.10000000000002,58.89999999999998,1,1,1.0
1,3,733.0,265.6,72.0,42.39999999999998,1,1,1.0
2,1,207.99,251.03,95.0,39.99999999999997,1,1,1.0
2,2,96.8,338.4,138.68,60.120000000000005,1,1,1.0
2,3,719.4,267.43,73.60000000000002,42.370000000000005,1,1,1.0
3,1,207.99,251.05,95.0,40.01999999999998,1,1,1.0
3,2,72.6,341.8,141.26000000000002,61.339999999999975,1,1,1.0
3,3,705.8,269.27,75.20000000000005,42.33000000000004,1,1,1.0
4,1,207.98,251.08,95.00000000000003,40.02000000000001,1,1,1.0
4,2,48.4,345.2,143.84,62.56,1,1,1.0
4,3,692.2,271.1,76.79999999999995,42.299999999999955,1,1,1.0
5,1,207.98,251.11,95.00000000000003,40.01999999999998,1,1,1.0
5,2,24.2,348.6,146.42000000000002,63.77999999999997,1,1,1.0
5,3,678.6,273.9,78.0,41.30000000000001,1,1,1.0
6,1,207.97,251.13,95.00000000000003,40.04000000000002,1,1,1.0
6,2,0.0,352.0,149.0,65.0,1,1,1.0
6,3,665.0,276.4,77.89999999999998,40.60000000000002,1,1,1.0
7,1,207.97,251.16,95.00000000000003,40.03999999999999,1,1,1.0
7,2,0.0,355.5,124.75,67.60000000000002,1,1,1.0
7,3,649.2,277.65,80.12,41.950000000000045,1,1,1.0
8,1,207.96,251.19,94.99999999999997,40.04000000000002,1,1,1.0
8,2,0.0,359.0,100.5,67.10000000000002,1,1,1.0
8,3,633.4,278.9,82.34000000000003,43.30000000000001,1,1,1.0
9,1,207.96,251.21,94.99999999999997,40.059999999999974,1,1,1.0
9,2,0.0,362.5,76.25,64.60000000000002,1,1,1.0
9,3,617.6,281.27,84.55999999999995,43.53000000000003,1,1,1.0
10,1,207.95,251.24,95.0,40.06,1,1,1.0
10,2,0.0,366.0,52.0,59.10000000000002,1,1,1.0
10,3,601.8,283.63,86.78000000000009,43.76999999999998,1,1,1.0
11,1,207.95,251.26,95.0,40.06999999999999,1,1,1.0
11,2,0.0,364.0,30.0,67.19999999999999,1,1,1.0
11,3,586.0,286.0,89.0,44.0,1,1,1.0
12,1,207.94,251.29,95.0,40.08000000000001,1,1,1.0
12,3,573.1,288.2,87.19999999999993,44.80000000000001,1,1,1.0
13,1,207.94,251.32,95.0,40.079999999999984,1,1,1.0
13,3,556.53,287.6,89.07000000000005,48.39999999999998,1,1,1.0
14,1,207.93,251.34,95.0,40.09,1,1,1.0
14,3,541.37,290.15,89.52999999999997,48.85000000000002,1,1,1.0
15,1,207.93,251.37,95.0,40.10000000000002,1,1,1.0
15,3,526.2,292.7,90.0,49.30000000000001,1,1,1.0
16,1,207.92,251.4,95.00000000000003,40.099999999999994,1,1,1.0
16,3,509.17,295.25,92.32999999999998,49.75,1,1,1.0
17,1,207.92,251.42,95.00000000000003,40.109999999999985,1,1,1.0
17,3,492.13,297.8,94.66999999999996,50.19999999999999,1,1,1.0
18,1,207.91,251.45,95.00000000000003,40.120000000000005,1,1,1.0
18,3,475.1,300.35,97.0,50.64999999999998,1,1,1.0
19,1,207.9,251.48,94.99999999999997,40.12000000000003,1,1,1.0
19,3,458.07,302.9,99.32999999999998,51.10000000000002,1,1,1.0
20,1,207.9,251.5,94.99999999999997,40.129999999999995,1,1,1.0
20,3,441.03,305.45,101.67000000000007,51.55000000000001,1,1,1.0
21,1,207.89,251.53,95.0,40.140000000000015,1,1,1.0
21,3,424.0,308.0,104.0,52.0,1,1,1.0
22,1,207.89,251.56,95.0,40.139999999999986,1,1,1.0
22,3,404.95,310.7,104.75,53.80000000000001,1,1,1.0
23,1,207.88,251.58,95.0,40.150000000000006,1,1,1.0
23,3,385.9,313.4,105.5,55.60000000000002,1,1,1.0
24,1,207.88,251.61,95.0,40.15999999999997,1,1,1.0
24,3,367.25,316.1,108.25,57.39999999999998,1,1,1.0
25,1,207.87,251.64,95.0,40.160000000000025,1,1,1.0
25,3,348.6,318.8,111.0,59.19999999999999,1,1,1.0
26,1,207.87,251.66,95.0,40.16999999999999,1,1,1.0
26,3,327.67,321.5,113.25999999999999,61.0,1,1,1.0
27,1,207.86,251.69,95.0,40.18000000000001,1,1,1.0
27,3,306.73,324.2,115.53999999999996,62.80000000000001,1,1,1.0
28,1,207.86,251.71,95.0,40.18999999999997,1,1,1.0
28,3,285.8,326.9,117.80000000000001,64.60000000000002,1,1,1.0
29,1,207.85,251.74,95.00000000000003,40.19,1,1,1.0
29,3,264.87,329.6,120.06,66.39999999999998,1,1,1.0
30,1,207.85,251.77,95.00000000000003,40.20000000000002,1,1,1.0
30,3,243.93,332.3,122.33999999999997,68.19999999999999,1,1,1.0
31,1,207.84,251.79,94.99999999999997,40.21000000000001,1,1,1.0
31,3,223.0,335.0,124.60000000000002,70.0,1,1,1.0
32,1,207.84,251.82,94.99999999999997,40.20999999999998,1,1,1.0
32,3,200.7,339.6,127.5,70.69999999999999,1,1,1.0
33,1,207.83,251.85,94.99999999999997,40.22,1,1,1.0
33,3,174.45,344.2,131.39,71.40000000000003,1,1,1.0
34,1,207.83,251.87,94.99999999999997,40.23000000000002,1,1,1.0
34,3,148.2,348.8,135.29000000000002,72.09999999999997,1,1,1.0
35,1,207.82,251.9,95.0,40.22999999999999,1,1,1.0
35,3,127.03,353.4,137.67,72.80000000000001,1,1,1.0
36,1,207.82,251.93,95.0,40.24000000000001,1,1,1.0
36,3,99.0,358.0,142.75,73.5,1,1,1.0
37,1,207.81,251.95,95.0,40.25,1,1,1.0
37,3,74.1,362.6,148.70000000000002,74.19999999999999,1,1,1.0
38,1,207.8,251.98,95.0,40.25000000000003,1,1,1.0
38,3,45.8,367.2,153.05,74.90000000000003,1,1,1.0
39,1,207.8,252.01,95.0,40.25999999999999,1,1,1.0
39,3,19.6,371.8,155.3,75.59999999999997,1,1,1.0
40,1,207.79,252.03,95.00000000000003,40.27000000000001,1,1,1.0
40,3,0.0,376.4,150.95,76.30000000000001,1,1,1.0
41,1,207.79,252.06,95.00000000000003,40.26999999999998,1,1,1.0
41,3,0.0,381.0,127.0,77.0,1,1,1.0
42,1,207.78,252.08,94.99999999999997,40.28999999999999,1,1,1.0
42,3,0.0,384.4,101.67,82.40000000000003,1,1,1.0
43,1,207.78,252.11,94.99999999999997,40.289999999999964,1,1,1.0
43,3,0.0,394.7,76.33,71.35000000000002,1,1,1.0
44,1,207.77,252.14,94.99999999999997,40.29000000000002,1,1,1.0
44,3,0.0,405.0,51.0,60.30000000000001,1,1,1.0
45,1,207.77,252.16,94.99999999999997,40.31000000000003,1,1,1.0
45,3,0.0,405.0,25.4,63.10000000000002,1,1,1.0
46,1,207.76,252.19,95.0,40.31,1,1,1.0
47,1,207.76,252.22,95.0,40.309999999999974,1,1,1.0
48,1,207.75,252.24,95.0,40.329999999999984,1,1,1.0
49,1,207.75,252.27,95.0,40.33000000000001,1,1,1.0
50,1,207.74,252.3,95.0,40.329999999999984,1,1,1.0
51,1,207.74,252.32,95.0,40.35000000000002,1,1,1.0
51,4,953.0,232.0,7.0,49.0,1,1,1.0
52,1,207.73,252.35,95.00000000000003,40.349999999999994,1,1,1.0
52,4,949.4,230.6,10.600000000000023,51.599999999999994,1,1,1.0
53,1,207.78,252.59,94.99999999999997,40.29999999999998,1,1,1.0
53,4,945.8,229.2,14.200000000000045,54.19999999999999,1,1,1.0
54,1,207.83,252.83,94.99999999999997,40.24999999999997,1,1,1.0
54,4,942.2,227.8,17.799999999999955,56.80000000000001,1,1,1.0
55,1,207.88,253.07,95.0,40.19,1,1,1.0
55,4,938.6,226.4,21.399999999999977,59.400000000000006,1,1,1.0
56,1,207.92,253.31,95.00000000000003,40.139999999999986,1,1,1.0
56,4,935.0,225.0,25.0,62.0,1,1,1.0
57,1,207.97,253.56,95.00000000000003,40.079999999999984,1,1,1.0
57,4,929.5,224.94,30.5,63.660000000000025,1,1,1.0
58,1,208.04,253.92,95.00000000000003,40.03,1,1,1.0
58,4,924.0,224.89,36.0,65.31,1,1,1.0
59,1,208.12,254.29,95.0,39.97999999999999,1,1,1.0
59,4,918.5,224.83,41.5,66.97,1,1,1.0
60,1,208.19,254.66,95.0,39.91999999999999,1,1,1.0
60,4,913.0,224.77,47.0,68.62999999999997,1,1,1.0
61,1,208.26,255.02,95.0,39.869999999999976,1,1,1.0
61,4,907.5,224.71,52.5,70.28999999999999,1,1,1.0
62,1,208.34,255.39,94.99999999999997,39.81999999999999,1,1,1.0
62,4,902.0,224.66,58.0,71.94000000000003,1,1,1.0
63,1,208.33,255.51,94.99999999999997,39.76999999999998,1,1,1.0
63,4,896.5,224.6,63.5,73.6,1,1,1.0
64,1,208.32,255.64,95.0,39.710000000000036,1,1,1.0
64,4,891.0,225.0,69.0,74.80000000000001,1,1,1.0
65,1,208.31,255.76,95.0,39.660000000000025,1,1,1.0
65,4,885.5,224.8,74.5,76.59999999999997,1,1,1.0
66,1,208.3,255.89,95.0,39.60000000000002,1,1,1.0
66,4,880.0,225.4,80.0,77.6,1,1,1.0
67,1,208.29,256.01,95.00000000000003,39.55000000000001,1,1,1.0
67,4,873.3,225.98,86.70000000000005,78.82000000000002,1,1,1.0
68,1,208.28,256.13,94.99999999999997,39.5,1,1,1.0
68,4,866.6,226.57,93.39999999999998,80.03000000000003,1,1,1.0
69,1,208.26,256.26,95.0,39.44,1,1,1.0
69,4,859.9,227.15,100.10000000000002,81.24999999999997,1,1,1.0
70,1,208.25,256.38,95.0,39.389999999999986,1,1,1.0
70,4,853.2,227.73,106.79999999999995,82.47,1,1,1.0
71,1,208.24,256.51,95.0,39.329999999999984,1,1,1.0
71,4,846.5,228.32,113.5,83.68,1,1,1.0
72,1,208.41,256.9,95.00000000000003,39.29000000000002,1,1,1.0
72,4,839.8,228.9,120.20000000000005,84.9,1,1,1.0
73,1,208.58,257.3,94.99999999999997,39.22999999999996,1,1,1.0
73,4,833.1,229.55,126.89999999999998,86.05000000000001,1,1,1.0
74,1,208.75,257.7,95.0,39.18000000000001,1,1,1.0
74,4,826.4,230.2,133.60000000000002,87.19999999999999,1,1,1.0
75,1,208.73,257.61,95.00000000000003,39.19999999999999,1,1,1.0
75,4,819.7,231.2,140.29999999999995,88.0,1,1,1.0
76,1,208.72,257.51,95.00000000000003,39.23000000000002,1,1,1.0
76,4,813.0,232.4,147.0,88.6,1,1,1.0
77,1,208.7,257.42,95.0,39.25,1,1,1.0
77,4,805.1,232.16,154.89999999999998,90.44000000000003,1,1,1.0
78,1,208.69,257.33,95.0,39.28000000000003,1,1,1.0
78,4,797.2,234.7,160.89999999999998,89.5,1,1,1.0
79,1,208.67,257.23,95.00000000000003,39.31,1,1,1.0
79,4,787.9,234.11,165.81000000000006,91.69,1,1,1.0
79,5,769.0,256.0,46.0,29.0,1,1,0.0
80,1,208.66,257.14,95.00000000000003,39.33000000000004,1,1,1.0
80,4,778.6,233.53,170.73000000000002,93.86999999999998,1,1,1.0
80,5,759.67,256.67,49.0,29.659999999999968,1,1,0.0
81,1,208.64,257.05,95.0,39.349999999999966,1,1,1.0
81,4,771.17,236.6,170.93000000000006,92.4,1,1,1.0
81,5,750.33,257.33,52.0,30.340000000000032,1,1,0.0
82,1,208.63,256.95,95.0,39.379999999999995,1,1,1.0
82,4,762.0,235.28,176.27999999999997,97.03999999999999,1,1,1.0
82,5,741.0,258.0,55.0,31.0,1,1,0.0
83,1,208.61,256.86,95.0,39.40999999999997,1,1,1.0
83,4,752.83,233.96,181.63,101.68999999999997,1,1,1.0
83,5,730.5,259.69,59.0,31.25,1,1,0.0
84,1,208.6,256.77,95.00000000000003,39.43000000000001,1,1,1.0
84,4,743.67,232.64,186.97000000000003,106.33000000000004,1,1,1.0
84,5,720.0,261.38,63.0,31.5,1,1,0.0
85,1,208.58,256.68,94.99999999999997,39.44999999999999,1,1,1.0
85,4,734.5,231.32,192.32000000000005,110.98000000000002,1,1,1.0
85,5,709.5,263.08,67.0,31.75,1,1,0.0
86,1,208.57,256.58,95.0,39.48000000000002,1,1,1.0
86,4,724.5,237.75,195.05999999999995,103.55000000000001,1,1,1.0
86,5,699.0,264.77,71.0,32.0,1,1,0.0
87,1,208.55,256.49,95.0,39.5,1,1,1.0
87,4,714.57,238.07,198.82999999999993,105.75999999999999,1,1,1.0
87,5,687.1,264.65,70.89999999999998,32.200000000000045,1,1,0.0
88,1,208.54,256.4,95.00000000000003,39.53000000000003,1,1,1.0
88,4,704.63,238.4,202.62,107.97,1,1,1.0
88,5,675.2,264.52,70.79999999999995,32.400000000000034,1,1,0.0
89,1,208.52,256.3,94.99999999999997,39.56,1,1,1.0
89,4,694.7,238.72,206.39,110.17999999999998,1,1,1.0
89,5,663.3,264.4,70.70000000000005,32.60000000000002,1,1,0.0
90,1,208.51,256.21,95.0,39.58000000000004,1,1,1.0
90,4,684.77,239.05,210.17000000000007,112.38,1,1,1.0
90,5,651.4,264.28,70.60000000000002,32.80000000000001,1,1,0.0
91,1,208.49,256.12,95.0,39.60000000000002,1,1,1.0
91,4,674.83,239.37,213.94999999999993,114.60000000000002,1,1,1.0
